"winners_id","winners","winning_tribe","season","day","challenge_type"
27,"Amber","Dakal",40,2,"reward"
274,"Tyson","Dakal",40,2,"reward"
112,"Sandra","Dakal",40,2,"reward"
202,"Yul","Dakal",40,2,"reward"
536,"Wendell","Dakal",40,2,"reward"
353,"Sophie","Dakal",40,2,"reward"
371,"Kim","Dakal",40,2,"reward"
556,"Nick","Dakal",40,2,"reward"
414,"Sarah","Dakal",40,2,"reward"
424,"Tony","Dakal",40,2,"reward"
27,"Amber","Dakal",40,2,"immunity"
274,"Tyson","Dakal",40,2,"immunity"
112,"Sandra","Dakal",40,2,"immunity"
202,"Yul","Dakal",40,2,"immunity"
536,"Wendell","Dakal",40,2,"immunity"
353,"Sophie","Dakal",40,2,"immunity"
371,"Kim","Dakal",40,2,"immunity"
556,"Nick","Dakal",40,2,"immunity"
414,"Sarah","Dakal",40,2,"immunity"
424,"Tony","Dakal",40,2,"immunity"
166,"Danni","Sele",40,3,"immunity"
48,"Ethan","Sele",40,3,"immunity"
55,"Boston Rob","Sele",40,3,"immunity"
197,"Parvati","Sele",40,3,"immunity"
498,"Adam","Sele",40,3,"immunity"
433,"Jeremy","Sele",40,3,"immunity"
386,"Denise","Sele",40,3,"immunity"
516,"Ben","Sele",40,3,"immunity"
478,"Michele","Sele",40,3,"immunity"
442,"Natalie","Sele",40,3,"immunity"
274,"Tyson","Dakal",40,6,"reward"
112,"Sandra","Dakal",40,6,"reward"
202,"Yul","Dakal",40,6,"reward"
536,"Wendell","Dakal",40,6,"reward"
353,"Sophie","Dakal",40,6,"reward"
371,"Kim","Dakal",40,6,"reward"
556,"Nick","Dakal",40,6,"reward"
414,"Sarah","Dakal",40,6,"reward"
424,"Tony","Dakal",40,6,"reward"
274,"Tyson","Dakal",40,6,"immunity"
112,"Sandra","Dakal",40,6,"immunity"
202,"Yul","Dakal",40,6,"immunity"
536,"Wendell","Dakal",40,6,"immunity"
353,"Sophie","Dakal",40,6,"immunity"
371,"Kim","Dakal",40,6,"immunity"
556,"Nick","Dakal",40,6,"immunity"
414,"Sarah","Dakal",40,6,"immunity"
424,"Tony","Dakal",40,6,"immunity"
274,"Tyson","Dakal",40,9,"reward"
112,"Sandra","Dakal",40,9,"reward"
202,"Yul","Dakal",40,9,"reward"
536,"Wendell","Dakal",40,9,"reward"
353,"Sophie","Dakal",40,9,"reward"
371,"Kim","Dakal",40,9,"reward"
556,"Nick","Dakal",40,9,"reward"
414,"Sarah","Dakal",40,9,"reward"
424,"Tony","Dakal",40,9,"reward"
274,"Tyson","Dakal",40,9,"immunity"
112,"Sandra","Dakal",40,9,"immunity"
202,"Yul","Dakal",40,9,"immunity"
536,"Wendell","Dakal",40,9,"immunity"
353,"Sophie","Dakal",40,9,"immunity"
371,"Kim","Dakal",40,9,"immunity"
556,"Nick","Dakal",40,9,"immunity"
414,"Sarah","Dakal",40,9,"immunity"
424,"Tony","Dakal",40,9,"immunity"
55,"Boston Rob","Sele",40,11,"reward"
197,"Parvati","Sele",40,11,"reward"
498,"Adam","Sele",40,11,"reward"
433,"Jeremy","Sele",40,11,"reward"
386,"Denise","Sele",40,11,"reward"
516,"Ben","Sele",40,11,"reward"
478,"Michele","Sele",40,11,"reward"
442,"Natalie","Sele",40,11,"reward"
55,"Boston Rob","Sele",40,11,"immunity"
197,"Parvati","Sele",40,11,"immunity"
498,"Adam","Sele",40,11,"immunity"
433,"Jeremy","Sele",40,11,"immunity"
386,"Denise","Sele",40,11,"immunity"
516,"Ben","Sele",40,11,"immunity"
478,"Michele","Sele",40,11,"immunity"
442,"Natalie","Sele",40,11,"immunity"
197,"Parvati","Sele",40,14,"immunity"
202,"Yul","Sele",40,14,"immunity"
536,"Wendell","Sele",40,14,"immunity"
556,"Nick","Sele",40,14,"immunity"
478,"Michele","Sele",40,14,"immunity"
112,"Sandra","Dakal",40,14,"immunity"
371,"Kim","Dakal",40,14,"immunity"
433,"Jeremy","Dakal",40,14,"immunity"
386,"Denise","Dakal",40,14,"immunity"
424,"Tony","Dakal",40,14,"immunity"
498,"Adam","Yara",40,16,"reward"
353,"Sophie","Yara",40,16,"reward"
516,"Ben","Yara",40,16,"reward"
414,"Sarah","Yara",40,16,"reward"
498,"Adam","Yara",40,16,"reward"
353,"Sophie","Yara",40,16,"reward"
516,"Ben","Yara",40,16,"reward"
414,"Sarah","Yara",40,16,"reward"
498,"Adam","Yara",40,16,"immunity"
353,"Sophie","Yara",40,16,"immunity"
516,"Ben","Yara",40,16,"immunity"
414,"Sarah","Yara",40,16,"immunity"
498,"Adam","Yara",40,16,"immunity"
353,"Sophie","Yara",40,16,"immunity"
516,"Ben","Yara",40,16,"immunity"
414,"Sarah","Yara",40,16,"immunity"
498,"Adam","Yara",40,16,"immunity"
353,"Sophie","Yara",40,16,"immunity"
516,"Ben","Yara",40,16,"immunity"
414,"Sarah","Yara",40,16,"immunity"
498,"Adam","Yara",40,16,"immunity"
353,"Sophie","Yara",40,16,"immunity"
516,"Ben","Yara",40,16,"immunity"
414,"Sarah","Yara",40,16,"immunity"
498,"Adam","Yara",40,18,"reward"
353,"Sophie","Yara",40,18,"reward"
516,"Ben","Yara",40,18,"reward"
414,"Sarah","Yara",40,18,"reward"
202,"Yul","Sele",40,18,"reward"
536,"Wendell","Sele",40,18,"reward"
556,"Nick","Sele",40,18,"reward"
478,"Michele","Sele",40,18,"reward"
498,"Adam","Yara",40,18,"immunity"
353,"Sophie","Yara",40,18,"immunity"
516,"Ben","Yara",40,18,"immunity"
414,"Sarah","Yara",40,18,"immunity"
371,"Kim","Dakal",40,18,"immunity"
433,"Jeremy","Dakal",40,18,"immunity"
386,"Denise","Dakal",40,18,"immunity"
424,"Tony","Dakal",40,18,"immunity"
274,"Tyson",NA,40,21,"reward"
386,"Denise",NA,40,21,"immunity"
433,"Jeremy",NA,40,21,"immunity"
516,"Ben",NA,40,23,"reward"
371,"Kim",NA,40,23,"reward"
478,"Michele",NA,40,23,"reward"
414,"Sarah",NA,40,23,"reward"
353,"Sophie",NA,40,23,"reward"
556,"Nick",NA,40,23,"reward"
371,"Kim",NA,40,23,"immunity"
424,"Tony",NA,40,25,"immunity"
516,"Ben",NA,40,28,"reward"
371,"Kim",NA,40,28,"reward"
353,"Sophie",NA,40,28,"reward"
424,"Tony",NA,40,28,"immunity"
386,"Denise",NA,40,29,"immunity"
424,"Tony",NA,40,29,"immunity"
556,"Nick",NA,40,31,"immunity"
478,"Michele",NA,40,34,"immunity"
442,"Natalie",NA,40,36,"reward"
478,"Michele",NA,40,36,"reward"
386,"Denise",NA,40,36,"reward"
414,"Sarah",NA,40,36,"reward"
478,"Michele",NA,40,36,"immunity"
424,"Tony",NA,40,37,"immunity"
442,"Natalie",NA,40,38,"immunity"
572,"Molly","Vokai",39,3,"reward"
576,"Jason","Vokai",39,3,"reward"
577,"Jack","Vokai",39,3,"reward"
578,"Kellee","Vokai",39,3,"reward"
579,"Jamal","Vokai",39,3,"reward"
585,"Dan","Vokai",39,3,"reward"
586,"Janet","Vokai",39,3,"reward"
587,"Lauren","Vokai",39,3,"reward"
588,"Noura","Vokai",39,3,"reward"
590,"Tommy","Vokai",39,3,"reward"
572,"Molly","Vokai",39,3,"immunity"
576,"Jason","Vokai",39,3,"immunity"
577,"Jack","Vokai",39,3,"immunity"
578,"Kellee","Vokai",39,3,"immunity"
579,"Jamal","Vokai",39,3,"immunity"
585,"Dan","Vokai",39,3,"immunity"
586,"Janet","Vokai",39,3,"immunity"
587,"Lauren","Vokai",39,3,"immunity"
588,"Noura","Vokai",39,3,"immunity"
590,"Tommy","Vokai",39,3,"immunity"
573,"Vince","Lairo",39,6,"reward"
574,"Chelsea","Lairo",39,6,"reward"
575,"Tom","Lairo",39,6,"reward"
580,"Aaron","Lairo",39,6,"reward"
581,"Missy","Lairo",39,6,"reward"
582,"Elizabeth","Lairo",39,6,"reward"
583,"Karishma","Lairo",39,6,"reward"
584,"Elaine","Lairo",39,6,"reward"
589,"Dean","Lairo",39,6,"reward"
573,"Vince","Lairo",39,6,"immunity"
574,"Chelsea","Lairo",39,6,"immunity"
575,"Tom","Lairo",39,6,"immunity"
580,"Aaron","Lairo",39,6,"immunity"
581,"Missy","Lairo",39,6,"immunity"
582,"Elizabeth","Lairo",39,6,"immunity"
583,"Karishma","Lairo",39,6,"immunity"
584,"Elaine","Lairo",39,6,"immunity"
589,"Dean","Lairo",39,6,"immunity"
576,"Jason","Vokai",39,8,"reward"
577,"Jack","Vokai",39,8,"reward"
578,"Kellee","Vokai",39,8,"reward"
579,"Jamal","Vokai",39,8,"reward"
585,"Dan","Vokai",39,8,"reward"
586,"Janet","Vokai",39,8,"reward"
587,"Lauren","Vokai",39,8,"reward"
588,"Noura","Vokai",39,8,"reward"
590,"Tommy","Vokai",39,8,"reward"
576,"Jason","Vokai",39,8,"immunity"
577,"Jack","Vokai",39,8,"immunity"
578,"Kellee","Vokai",39,8,"immunity"
579,"Jamal","Vokai",39,8,"immunity"
585,"Dan","Vokai",39,8,"immunity"
586,"Janet","Vokai",39,8,"immunity"
587,"Lauren","Vokai",39,8,"immunity"
588,"Noura","Vokai",39,8,"immunity"
590,"Tommy","Vokai",39,8,"immunity"
576,"Jason","Vokai",39,11,"reward"
577,"Jack","Vokai",39,11,"reward"
578,"Kellee","Vokai",39,11,"reward"
579,"Jamal","Vokai",39,11,"reward"
585,"Dan","Vokai",39,11,"reward"
586,"Janet","Vokai",39,11,"reward"
587,"Lauren","Vokai",39,11,"reward"
588,"Noura","Vokai",39,11,"reward"
590,"Tommy","Vokai",39,11,"reward"
576,"Jason","Vokai",39,11,"immunity"
577,"Jack","Vokai",39,11,"immunity"
578,"Kellee","Vokai",39,11,"immunity"
579,"Jamal","Vokai",39,11,"immunity"
585,"Dan","Vokai",39,11,"immunity"
586,"Janet","Vokai",39,11,"immunity"
587,"Lauren","Vokai",39,11,"immunity"
588,"Noura","Vokai",39,11,"immunity"
590,"Tommy","Vokai",39,11,"immunity"
576,"Jason","Vokai",39,14,"reward"
580,"Aaron","Vokai",39,14,"reward"
581,"Missy","Vokai",39,14,"reward"
582,"Elizabeth","Vokai",39,14,"reward"
584,"Elaine","Vokai",39,14,"reward"
585,"Dan","Vokai",39,14,"reward"
587,"Lauren","Vokai",39,14,"reward"
590,"Tommy","Vokai",39,14,"reward"
576,"Jason","Vokai",39,14,"immunity"
580,"Aaron","Vokai",39,14,"immunity"
581,"Missy","Vokai",39,14,"immunity"
582,"Elizabeth","Vokai",39,14,"immunity"
584,"Elaine","Vokai",39,14,"immunity"
585,"Dan","Vokai",39,14,"immunity"
587,"Lauren","Vokai",39,14,"immunity"
590,"Tommy","Vokai",39,14,"immunity"
576,"Jason","Vokai",39,16,"reward"
580,"Aaron","Vokai",39,16,"reward"
581,"Missy","Vokai",39,16,"reward"
582,"Elizabeth","Vokai",39,16,"reward"
584,"Elaine","Vokai",39,16,"reward"
585,"Dan","Vokai",39,16,"reward"
587,"Lauren","Vokai",39,16,"reward"
590,"Tommy","Vokai",39,16,"reward"
577,"Jack","Lairo",39,16,"immunity"
578,"Kellee","Lairo",39,16,"immunity"
579,"Jamal","Lairo",39,16,"immunity"
583,"Karishma","Lairo",39,16,"immunity"
586,"Janet","Lairo",39,16,"immunity"
588,"Noura","Lairo",39,16,"immunity"
589,"Dean","Lairo",39,16,"immunity"
580,"Aaron","Vokai",39,19,"reward"
581,"Missy","Vokai",39,19,"reward"
582,"Elizabeth","Vokai",39,19,"reward"
584,"Elaine","Vokai",39,19,"reward"
585,"Dan","Vokai",39,19,"reward"
587,"Lauren","Vokai",39,19,"reward"
590,"Tommy","Vokai",39,19,"reward"
580,"Aaron","Vokai",39,19,"immunity"
581,"Missy","Vokai",39,19,"immunity"
582,"Elizabeth","Vokai",39,19,"immunity"
584,"Elaine","Vokai",39,19,"immunity"
585,"Dan","Vokai",39,19,"immunity"
587,"Lauren","Vokai",39,19,"immunity"
590,"Tommy","Vokai",39,19,"immunity"
580,"Aaron",NA,39,22,"immunity"
580,"Aaron",NA,39,24,"immunity"
584,"Elaine",NA,39,27,"reward"
582,"Elizabeth",NA,39,27,"reward"
583,"Karishma",NA,39,27,"reward"
581,"Missy",NA,39,27,"reward"
590,"Tommy",NA,39,27,"reward"
588,"Noura",NA,39,27,"immunity"
584,"Elaine",NA,39,27,"immunity"
588,"Noura",NA,39,30,"immunity"
586,"Janet",NA,39,32,"reward"
590,"Tommy",NA,39,32,"reward"
585,"Dan",NA,39,32,"reward"
587,"Lauren",NA,39,32,"reward"
587,"Lauren",NA,39,32,"immunity"
590,"Tommy",NA,39,35,"reward"
589,"Dean",NA,39,35,"reward"
588,"Noura",NA,39,35,"reward"
589,"Dean",NA,39,35,"immunity"
589,"Dean",NA,39,37,"reward"
588,"Noura",NA,39,37,"reward"
589,"Dean",NA,39,37,"immunity"
588,"Noura",NA,39,38,"immunity"
477,"Aubry","Kama",38,3,"reward"
451,"Joe","Kama",38,3,"reward"
562,"Eric","Kama",38,3,"reward"
563,"Julia","Kama",38,3,"reward"
565,"Ron","Kama",38,3,"reward"
566,"Aurora","Kama",38,3,"reward"
567,"Victoria","Kama",38,3,"reward"
569,"Julie","Kama",38,3,"reward"
570,"Gavin","Kama",38,3,"reward"
477,"Aubry","Kama",38,3,"immunity"
451,"Joe","Kama",38,3,"immunity"
562,"Eric","Kama",38,3,"immunity"
563,"Julia","Kama",38,3,"immunity"
565,"Ron","Kama",38,3,"immunity"
566,"Aurora","Kama",38,3,"immunity"
567,"Victoria","Kama",38,3,"immunity"
569,"Julie","Kama",38,3,"immunity"
570,"Gavin","Kama",38,3,"immunity"
477,"Aubry","Kama",38,6,"reward"
451,"Joe","Kama",38,6,"reward"
562,"Eric","Kama",38,6,"reward"
563,"Julia","Kama",38,6,"reward"
565,"Ron","Kama",38,6,"reward"
566,"Aurora","Kama",38,6,"reward"
567,"Victoria","Kama",38,6,"reward"
569,"Julie","Kama",38,6,"reward"
570,"Gavin","Kama",38,6,"reward"
477,"Aubry","Kama",38,6,"immunity"
451,"Joe","Kama",38,6,"immunity"
562,"Eric","Kama",38,6,"immunity"
563,"Julia","Kama",38,6,"immunity"
565,"Ron","Kama",38,6,"immunity"
566,"Aurora","Kama",38,6,"immunity"
567,"Victoria","Kama",38,6,"immunity"
569,"Julie","Kama",38,6,"immunity"
570,"Gavin","Kama",38,6,"immunity"
559,"Chris","Manu",38,8,"reward"
560,"Rick","Manu",38,8,"reward"
561,"Wendy","Manu",38,8,"reward"
495,"David","Manu",38,8,"reward"
429,"Kelley","Manu",38,8,"reward"
564,"Wardog","Manu",38,8,"reward"
568,"Lauren","Manu",38,8,"reward"
477,"Aubry","Kama",38,8,"immunity"
451,"Joe","Kama",38,8,"immunity"
562,"Eric","Kama",38,8,"immunity"
563,"Julia","Kama",38,8,"immunity"
565,"Ron","Kama",38,8,"immunity"
566,"Aurora","Kama",38,8,"immunity"
567,"Victoria","Kama",38,8,"immunity"
569,"Julie","Kama",38,8,"immunity"
570,"Gavin","Kama",38,8,"immunity"
451,"Joe","Kama",38,11,"immunity"
563,"Julia","Kama",38,11,"immunity"
565,"Ron","Kama",38,11,"immunity"
566,"Aurora","Kama",38,11,"immunity"
569,"Julie","Kama",38,11,"immunity"
477,"Aubry","Manu",38,11,"immunity"
561,"Wendy","Manu",38,11,"immunity"
562,"Eric","Manu",38,11,"immunity"
567,"Victoria","Manu",38,11,"immunity"
570,"Gavin","Manu",38,11,"immunity"
451,"Joe","Kama",38,13,"reward"
563,"Julia","Kama",38,13,"reward"
565,"Ron","Kama",38,13,"reward"
566,"Aurora","Kama",38,13,"reward"
569,"Julie","Kama",38,13,"reward"
477,"Aubry","Manu",38,13,"reward"
561,"Wendy","Manu",38,13,"reward"
562,"Eric","Manu",38,13,"reward"
567,"Victoria","Manu",38,13,"reward"
570,"Gavin","Manu",38,13,"reward"
451,"Joe","Kama",38,13,"immunity"
563,"Julia","Kama",38,13,"immunity"
565,"Ron","Kama",38,13,"immunity"
566,"Aurora","Kama",38,13,"immunity"
569,"Julie","Kama",38,13,"immunity"
495,"David","Lesu",38,13,"immunity"
429,"Kelley","Lesu",38,13,"immunity"
564,"Wardog","Lesu",38,13,"immunity"
568,"Lauren","Lesu",38,13,"immunity"
560,"Rick","Lesu",38,13,"immunity"
451,"Joe","Kama",38,16,"reward"
563,"Julia","Kama",38,16,"reward"
565,"Ron","Kama",38,16,"reward"
566,"Aurora","Kama",38,16,"reward"
569,"Julie","Kama",38,16,"reward"
451,"Joe","Kama",38,16,"immunity"
563,"Julia","Kama",38,16,"immunity"
565,"Ron","Kama",38,16,"immunity"
566,"Aurora","Kama",38,16,"immunity"
569,"Julie","Kama",38,16,"immunity"
560,"Rick",NA,38,19,"reward"
569,"Julie",NA,38,19,"immunity"
566,"Aurora",NA,38,22,"reward"
562,"Eric",NA,38,22,"reward"
563,"Julia",NA,38,22,"reward"
560,"Rick",NA,38,22,"reward"
564,"Wardog",NA,38,22,"reward"
567,"Victoria",NA,38,22,"reward"
566,"Aurora",NA,38,22,"immunity"
570,"Gavin",NA,38,23,"immunity"
566,"Aurora",NA,38,25,"immunity"
570,"Gavin",NA,38,27,"reward"
429,"Kelley",NA,38,27,"reward"
568,"Lauren",NA,38,27,"reward"
569,"Julie",NA,38,27,"reward"
560,"Rick",NA,38,27,"immunity"
569,"Julie",NA,38,29,"reward"
568,"Lauren",NA,38,29,"reward"
560,"Rick",NA,38,29,"reward"
564,"Wardog",NA,38,29,"reward"
560,"Rick",NA,38,29,"immunity"
565,"Ron",NA,38,31,"reward"
570,"Gavin",NA,38,31,"reward"
569,"Julie",NA,38,31,"reward"
570,"Gavin",NA,38,31,"immunity"
570,"Gavin",NA,38,34,"reward"
567,"Victoria",NA,38,34,"reward"
568,"Lauren",NA,38,34,"reward"
560,"Rick",NA,38,34,"immunity"
559,"Chris",NA,38,36,"reward"
569,"Julie",NA,38,36,"reward"
559,"Chris",NA,38,36,"reward"
568,"Lauren",NA,38,36,"reward"
569,"Julie",NA,38,36,"immunity"
560,"Rick",NA,38,37,"immunity"
559,"Chris",NA,38,38,"immunity"
537,"Pat","David",37,3,"reward"
538,"Jessica","David",37,3,"reward"
540,"Bi","David",37,3,"reward"
543,"Lyrsa","David",37,3,"reward"
544,"Elizabeth","David",37,3,"reward"
548,"Carl","David",37,3,"reward"
549,"Gabby","David",37,3,"reward"
550,"Christian","David",37,3,"reward"
551,"Davie","David",37,3,"reward"
556,"Nick","David",37,3,"reward"
539,"Jeremy","Goliath",37,3,"reward"
541,"Natalia","Goliath",37,3,"reward"
542,"Natalie","Goliath",37,3,"reward"
545,"John","Goliath",37,3,"reward"
546,"Dan","Goliath",37,3,"reward"
547,"Alec","Goliath",37,3,"reward"
552,"Alison","Goliath",37,3,"reward"
553,"Kara","Goliath",37,3,"reward"
554,"Angelina","Goliath",37,3,"reward"
555,"Mike","Goliath",37,3,"reward"
539,"Jeremy","Goliath",37,3,"immunity"
541,"Natalia","Goliath",37,3,"immunity"
542,"Natalie","Goliath",37,3,"immunity"
545,"John","Goliath",37,3,"immunity"
546,"Dan","Goliath",37,3,"immunity"
547,"Alec","Goliath",37,3,"immunity"
552,"Alison","Goliath",37,3,"immunity"
553,"Kara","Goliath",37,3,"immunity"
554,"Angelina","Goliath",37,3,"immunity"
555,"Mike","Goliath",37,3,"immunity"
539,"Jeremy","Goliath",37,6,"reward"
541,"Natalia","Goliath",37,6,"reward"
542,"Natalie","Goliath",37,6,"reward"
545,"John","Goliath",37,6,"reward"
546,"Dan","Goliath",37,6,"reward"
547,"Alec","Goliath",37,6,"reward"
552,"Alison","Goliath",37,6,"reward"
553,"Kara","Goliath",37,6,"reward"
554,"Angelina","Goliath",37,6,"reward"
555,"Mike","Goliath",37,6,"reward"
539,"Jeremy","Goliath",37,6,"immunity"
541,"Natalia","Goliath",37,6,"immunity"
542,"Natalie","Goliath",37,6,"immunity"
545,"John","Goliath",37,6,"immunity"
546,"Dan","Goliath",37,6,"immunity"
547,"Alec","Goliath",37,6,"immunity"
552,"Alison","Goliath",37,6,"immunity"
553,"Kara","Goliath",37,6,"immunity"
554,"Angelina","Goliath",37,6,"immunity"
555,"Mike","Goliath",37,6,"immunity"
540,"Bi","David",37,9,"reward"
543,"Lyrsa","David",37,9,"reward"
544,"Elizabeth","David",37,9,"reward"
548,"Carl","David",37,9,"reward"
549,"Gabby","David",37,9,"reward"
550,"Christian","David",37,9,"reward"
551,"Davie","David",37,9,"reward"
556,"Nick","David",37,9,"reward"
540,"Bi","David",37,9,"immunity"
543,"Lyrsa","David",37,9,"immunity"
544,"Elizabeth","David",37,9,"immunity"
548,"Carl","David",37,9,"immunity"
549,"Gabby","David",37,9,"immunity"
550,"Christian","David",37,9,"immunity"
551,"Davie","David",37,9,"immunity"
556,"Nick","David",37,9,"immunity"
545,"John","Tiva",37,11,"reward"
546,"Dan","Tiva",37,11,"reward"
549,"Gabby","Tiva",37,11,"reward"
550,"Christian","Tiva",37,11,"reward"
552,"Alison","Tiva",37,11,"reward"
545,"John","Tiva",37,11,"immunity"
546,"Dan","Tiva",37,11,"immunity"
549,"Gabby","Tiva",37,11,"immunity"
550,"Christian","Tiva",37,11,"immunity"
552,"Alison","Tiva",37,11,"immunity"
544,"Elizabeth","Vuku",37,15,"reward"
547,"Alec","Vuku",37,15,"reward"
548,"Carl","Vuku",37,15,"reward"
551,"Davie","Vuku",37,15,"reward"
553,"Kara","Vuku",37,15,"reward"
542,"Natalie","Jabeni",37,15,"reward"
543,"Lyrsa","Jabeni",37,15,"reward"
554,"Angelina","Jabeni",37,15,"reward"
555,"Mike","Jabeni",37,15,"reward"
556,"Nick","Jabeni",37,15,"reward"
544,"Elizabeth","Vuku",37,15,"immunity"
547,"Alec","Vuku",37,15,"immunity"
548,"Carl","Vuku",37,15,"immunity"
551,"Davie","Vuku",37,15,"immunity"
553,"Kara","Vuku",37,15,"immunity"
545,"John","Tiva",37,15,"immunity"
546,"Dan","Tiva",37,15,"immunity"
549,"Gabby","Tiva",37,15,"immunity"
550,"Christian","Tiva",37,15,"immunity"
552,"Alison","Tiva",37,15,"immunity"
545,"John","Tiva",37,17,"reward"
546,"Dan","Tiva",37,17,"reward"
549,"Gabby","Tiva",37,17,"reward"
550,"Christian","Tiva",37,17,"reward"
552,"Alison","Tiva",37,17,"reward"
543,"Lyrsa","Jabeni",37,17,"reward"
554,"Angelina","Jabeni",37,17,"reward"
555,"Mike","Jabeni",37,17,"reward"
556,"Nick","Jabeni",37,17,"reward"
545,"John","Tiva",37,17,"immunity"
546,"Dan","Tiva",37,17,"immunity"
549,"Gabby","Tiva",37,17,"immunity"
550,"Christian","Tiva",37,17,"immunity"
552,"Alison","Tiva",37,17,"immunity"
544,"Elizabeth","Vuku",37,17,"immunity"
547,"Alec","Vuku",37,17,"immunity"
548,"Carl","Vuku",37,17,"immunity"
551,"Davie","Vuku",37,17,"immunity"
553,"Kara","Vuku",37,17,"immunity"
552,"Alison",NA,37,20,"immunity"
547,"Alec",NA,37,22,"reward"
552,"Alison",NA,37,22,"reward"
550,"Christian",NA,37,22,"reward"
549,"Gabby",NA,37,22,"reward"
545,"John",NA,37,22,"reward"
556,"Nick",NA,37,22,"reward"
546,"Dan",NA,37,22,"immunity"
547,"Alec",NA,37,25,"reward"
546,"Dan",NA,37,25,"reward"
551,"Davie",NA,37,25,"reward"
553,"Kara",NA,37,25,"reward"
555,"Mike",NA,37,25,"reward"
547,"Alec",NA,37,25,"immunity"
547,"Alec",NA,37,28,"reward"
552,"Alison",NA,37,28,"reward"
550,"Christian",NA,37,28,"reward"
549,"Gabby",NA,37,28,"reward"
555,"Mike",NA,37,28,"reward"
550,"Christian",NA,37,28,"immunity"
548,"Carl",NA,37,30,"reward"
551,"Davie",NA,37,30,"reward"
553,"Kara",NA,37,30,"reward"
555,"Mike",NA,37,30,"reward"
551,"Davie",NA,37,30,"immunity"
554,"Angelina",NA,37,32,"reward"
556,"Nick",NA,37,32,"reward"
551,"Davie",NA,37,32,"reward"
555,"Mike",NA,37,32,"reward"
553,"Kara",NA,37,32,"immunity"
551,"Davie",NA,37,35,"reward"
553,"Kara",NA,37,35,"reward"
556,"Nick",NA,37,35,"reward"
555,"Mike",NA,37,35,"immunity"
556,"Nick",NA,37,36,"reward"
554,"Angelina",NA,37,36,"reward"
555,"Mike",NA,37,36,"reward"
556,"Nick",NA,37,36,"immunity"
556,"Nick",NA,37,37,"immunity"
556,"Nick",NA,37,38,"immunity"
517,"Gonzalez","Malolo",36,3,"reward"
518,"Jacob","Malolo",36,3,"reward"
520,"Brendan","Malolo",36,3,"reward"
521,"Stephanie","Malolo",36,3,"reward"
522,"James","Malolo",36,3,"reward"
525,"Libby","Malolo",36,3,"reward"
527,"Jenna","Malolo",36,3,"reward"
528,"Michael","Malolo",36,3,"reward"
532,"Donathan","Malolo",36,3,"reward"
534,"Laurel","Malolo",36,3,"reward"
519,"Morgan","Naviti",36,3,"immunity"
523,"Bradley","Naviti",36,3,"immunity"
524,"Chris","Naviti",36,3,"immunity"
526,"Desiree","Naviti",36,3,"immunity"
529,"Chelsea","Naviti",36,3,"immunity"
530,"Kellyn","Naviti",36,3,"immunity"
531,"Sebastian","Naviti",36,3,"immunity"
533,"Angela","Naviti",36,3,"immunity"
535,"Domenick","Naviti",36,3,"immunity"
536,"Wendell","Naviti",36,3,"immunity"
519,"Morgan","Naviti",36,6,"reward"
523,"Bradley","Naviti",36,6,"reward"
524,"Chris","Naviti",36,6,"reward"
526,"Desiree","Naviti",36,6,"reward"
529,"Chelsea","Naviti",36,6,"reward"
530,"Kellyn","Naviti",36,6,"reward"
531,"Sebastian","Naviti",36,6,"reward"
533,"Angela","Naviti",36,6,"reward"
535,"Domenick","Naviti",36,6,"reward"
536,"Wendell","Naviti",36,6,"reward"
519,"Morgan","Naviti",36,6,"immunity"
523,"Bradley","Naviti",36,6,"immunity"
524,"Chris","Naviti",36,6,"immunity"
526,"Desiree","Naviti",36,6,"immunity"
529,"Chelsea","Naviti",36,6,"immunity"
530,"Kellyn","Naviti",36,6,"immunity"
531,"Sebastian","Naviti",36,6,"immunity"
533,"Angela","Naviti",36,6,"immunity"
535,"Domenick","Naviti",36,6,"immunity"
536,"Wendell","Naviti",36,6,"immunity"
520,"Brendan","Malolo",36,9,"reward"
521,"Stephanie","Malolo",36,9,"reward"
523,"Bradley","Malolo",36,9,"reward"
526,"Desiree","Malolo",36,9,"reward"
527,"Jenna","Malolo",36,9,"reward"
528,"Michael","Malolo",36,9,"reward"
529,"Chelsea","Malolo",36,9,"reward"
530,"Kellyn","Malolo",36,9,"reward"
531,"Sebastian","Malolo",36,9,"reward"
520,"Brendan","Malolo",36,9,"immunity"
521,"Stephanie","Malolo",36,9,"immunity"
523,"Bradley","Malolo",36,9,"immunity"
526,"Desiree","Malolo",36,9,"immunity"
527,"Jenna","Malolo",36,9,"immunity"
528,"Michael","Malolo",36,9,"immunity"
529,"Chelsea","Malolo",36,9,"immunity"
530,"Kellyn","Malolo",36,9,"immunity"
531,"Sebastian","Malolo",36,9,"immunity"
522,"James","Naviti",36,12,"reward"
524,"Chris","Naviti",36,12,"reward"
525,"Libby","Naviti",36,12,"reward"
532,"Donathan","Naviti",36,12,"reward"
533,"Angela","Naviti",36,12,"reward"
534,"Laurel","Naviti",36,12,"reward"
535,"Domenick","Naviti",36,12,"reward"
536,"Wendell","Naviti",36,12,"reward"
522,"James","Naviti",36,12,"immunity"
524,"Chris","Naviti",36,12,"immunity"
525,"Libby","Naviti",36,12,"immunity"
532,"Donathan","Naviti",36,12,"immunity"
533,"Angela","Naviti",36,12,"immunity"
534,"Laurel","Naviti",36,12,"immunity"
535,"Domenick","Naviti",36,12,"immunity"
